name,permalink,sector,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at
ds corporation,/company/ds-corporation,mobile,1199998.0,operating,USA,UT,Salt Lake City,american fork,1.0,2008-09-13
zipscene,/company/zipscene,advertising,3750000.0,operating,USA,OH,Cincinnati,cincinnati,1.0,2006-01-01
big river,/company/big-river-online,software,250000.0,operating,USA,OH,Cleveland,cleveland,1.0,2011-03-01
stakeforce,/company/stakeforce,enterprise,10000.0,operating,USA,CA,San Diego,san diego,1.0,2009-10-10
drybar,/company/drybar,ecommerce,18000000.0,operating,USA,CA,Los Angeles,irvine,2.0,2009-01-01
entremed,/company/entremed,biotech,10000000.0,operating,USA,MD,Washington DC,rockville,1.0,
buzzdoes,/company/buzzdoes,advertising,750000.0,operating,ISR,,Tel Aviv,tel aviv,1.0,2010-01-01
jipio,/company/jip-io,social,148976.0,operating,NLD,,Zutphen,zutphen,2.0,2011-07-01
hydronovation,/company/hydronovation,manufacturing,3050000.0,operating,USA,,United States - Other,,1.0,2005-01-01
ganeselo.com,/company/ganeselo-com,ecommerce,400000.0,operating,CHL,,Santiago,santiago,2.0,2011-03-15
glopos technology,/company/glopos-technology,mobile,1991250.0,operating,ARE,,Dubai,dubai,1.0,2009-05-05
whittl,/company/whittl,ecommerce,1300000.0,operating,USA,IL,Chicago,chicago,1.0,2011-05-01
aphios,/company/aphios,biotech,2400000.0,operating,USA,MA,Boston,woburn,1.0,
mevion medical systems,/company/mevion-medical-systems,medical,125000000.0,operating,USA,MA,Boston,littleton,3.0,2004-01-01
launchpoint,/company/launchpoint,enterprise,3500000.0,operating,USA,IL,Chicago,rolling meadows,1.0,
adara media,/company/adara-media,advertising,44115160.0,operating,USA,CA,SF Bay,mountain view,4.0,2005-01-01
oneschool,/company/oneschool,mobile,750000.0,operating,USA,CA,SF Bay,mountain view,1.0,
olo,/company/olo,ecommerce,12000000.0,operating,USA,NY,New York,new york,2.0,2005-01-01
jammit,/company/jammit,music,2600000.0,operating,USA,CA,Los Angeles,hollywood,2.0,
move guides,/company/move-guides,enterprise,2424194.0,operating,GBR,,London,london,2.0,2011-09-01
continuuity,/company/continuuity,analytics,17500100.0,operating,USA,CA,SF Bay,palo alto,3.0,2011-11-01
endorse,/company/endorse,mobile,4250000.0,acquired,USA,CA,SF Bay,san mateo,1.0,2010-01-01
quantconnect,/company/quantconnect,enterprise,40000.0,operating,USA,NY,New York,new york,1.0,2011-08-01
dasdak,/company/dasdak,software,150000.0,operating,USA,DC,Washington DC,washington,1.0,2013-03-28
calxeda,/company/calxeda,software,99750000.0,operating,USA,TX,Austin,austin,5.0,2008-01-01
cambrian house,/company/cambrianhouse,web,7750000.0,operating,CAN,,Calgary,calgary,2.0,2005-10-01
stargreetz,/company/stargreetz-2,advertising,6400000.0,operating,USA,CA,Los Angeles,los angeles,1.0,2010-02-01
sports mogul,/company/sports-mogul,games_video,5000000.0,operating,USA,CT,New York,middletown,1.0,1995-09-23
spinzo,/company/spinzo,ecommerce,1150000.0,operating,CAN,,Saint John,saint john,2.0,2011-02-01
enovex,/company/enovex,cleantech,1100000.0,operating,CAN,,Canada - Other,,1.0,
footway,/company/footway,ecommerce,4094366.0,operating,SWE,,Sweden - Other,,1.0,
medrunner,/company/medrunner,software,250000.0,operating,CAN,,Saint John,"saint john, nb",1.0,
yd,/company/yd-world,advertising,5918360.0,operating,NLD,,Amsterdam,amsterdam,2.0,2008-02-06
s.e.a. medical systems,/company/s-e-a-medical-systems,medical,3000000.0,operating,USA,CA,SF Bay,san jose,1.0,
murfie,/company/murfie,ecommerce,1899998.0,operating,USA,WI,Madison,madison,3.0,2010-06-01
tellpe,/company/courtico-invest-ltd,public_relations,1362100.0,operating,FRA,,S,s,1.0,2011-11-18
miscota,/company/miscota,ecommerce,2566700.0,operating,ESP,,Spain - Other,matar,2.0,2011-11-14
buzzvote,/company/buzzvote,social,200000.0,operating,USA,NY,New York,new york,1.0,2010-01-23
transpond,/company/iwidgets,advertising,4100000.0,acquired,USA,CA,SF Bay,san francisco,1.0,2007-01-01
signature,/company/signature,mobile,1100000.0,operating,USA,CA,SF Bay,san francisco,1.0,2010-11-01
zykis,/company/zykis,public_relations,800000.0,closed,USA,CA,Los Angeles,irvine,1.0,2006-10-27
cn creative,/company/cn-creative,biotech,3137232.0,operating,GBR,,Manchester,manchester,1.0,
broad institute,/company/broad-institute,biotech,132500000.0,operating,USA,MA,Boston,cambridge,2.0,2003-01-01
edison pharmaceuticals,/company/edison-pharmaceuticals,biotech,27124907.0,operating,USA,CA,SF Bay,mountain view,3.0,2005-01-01
easilydo,/company/easilydo,mobile,4300000.0,operating,USA,CA,SF Bay,mountain view,1.0,
be sport,/company/be-sport,sports,400000.0,operating,USA,CA,SF Bay,san francisco,1.0,2011-06-11
days of wonder,/company/days-of-wonder,games_video,600000.0,operating,USA,CA,SF Bay,los altos,1.0,2002-05-01
tiqiq,/company/tiqiq,ecommerce,2300000.0,operating,USA,NY,New York,new york,2.0,2009-01-31
playd8,/company/playd8,mobile,60000.0,operating,USA,CA,Los Angeles,los angeles,1.0,2011-02-22
roy g biv corp,/company/roy-g-biv-corp,,1275000.0,operating,,,unknown,,1.0,
element id,/company/element-id,manufacturing,50000.0,operating,USA,PA,Bethlehem,bethlehem,1.0,
wefi,/company/wefi,mobile,10000000.0,operating,USA,VA,Washington DC,fairfax,3.0,2006-01-01
commerce sciences,/company/commerce-sciences,ecommerce,1800000.0,operating,USA,CA,SF Bay,palo alto,1.0,2011-01-01
spotster,/company/spotster,web,250000.0,closed,USA,NY,New York,new york,1.0,2012-06-01
feedhenry,/company/feedhenry,enterprise,9000000.0,operating,IRL,,Waterford,waterford,1.0,2010-05-01
manzama,/company/manzama,legal,200000.0,operating,USA,OR,Eugene,bend,1.0,2010-01-01
relay foods,/company/retail-relay,ecommerce,14308892.0,operating,USA,VA,Charlottesville,charlottesville,4.0,2007-01-01
server density,/company/server-density,enterprise,50000.0,operating,GBR,,London,london,2.0,2009-04-06
metacdn,/company/metacdn,enterprise,4600000.0,operating,AUS,,Carlton,carlton,2.0,2011-02-15
gethired.com,/company/gethired-com,web,1750000.0,operating,USA,CA,SF Bay,palo alto,1.0,2012-01-30
college tonight,/company/collegetonight,mobile,2244500.0,operating,USA,CA,Los Angeles,los angeles,2.0,
nowforce,/company/nowforce,software,4000000.0,operating,ISR,,Jerusalem,jerusalem,1.0,
vector city racers,/company/webcarzz,games_video,4000000.0,closed,,,unknown,,1.0,
launchgram,/company/launchgram,news,70000.0,acquired,USA,CA,SF Bay,mountain view,2.0,2012-01-10
inmarket,/company/inmarket,mobile,1000000.0,operating,USA,CA,Venice,venice,1.0,2010-10-01
agency spotter,/company/agency-spotter,analytics,35000.0,operating,USA,GA,Atlanta,atlanta,1.0,2012-02-01
ridemakerz,/company/ridemakerz,ecommerce,23000000.0,operating,USA,MO,Saint Louis,saint louis,3.0,2006-06-01
appstack,/company/appstack,mobile,1500000.0,operating,USA,CA,Los Angeles,temecula,1.0,2011-07-01
busyevent,/company/busyevent,mobile,370000.0,operating,USA,MO,Saint Louis,st. louis,2.0,2006-08-02
stacksocial,/company/stacksocial,ecommerce,800000.0,operating,USA,CA,Venice,venice,2.0,2011-09-01
aurasense therapeutics,/company/aurasense-therapeutics,biotech,5400000.0,operating,USA,IL,Chicago,evanston,2.0,2009-01-01
yakimbi,/company/yakimbi,network_hosting,600000.0,operating,MYS,,Kuala Lumpur,kuala lumpur,1.0,2009-04-10
lookingglass cyber solutions,/company/lookingglass-cyber-solutions,security,12652679.0,operating,USA,MD,Baltimore,baltimore,3.0,2006-01-01
xagenic,/company/xagenic,biotech,30000000.0,operating,CAN,,Toronto,toronto,3.0,
issimple,/company/issimple,software,50000.0,operating,THA,,Bangkok,bangkok,1.0,2011-02-01
mogl,/company/mogl,hospitality,15800000.0,operating,USA,CA,San Diego,san diego,4.0,2010-01-01
extreme startups,/company/extreme-startups,software,7000000.0,operating,CAN,,Toronto,"toronto, ontario",1.0,2012-01-01
biletu,/company/biletu,mobile,40000.0,operating,CHL,,Providencia,providencia,1.0,2011-11-01
hatchbuck,/company/hatchbuck,software,1365000.0,operating,USA,MO,Saint Louis,st. louis,4.0,2011-01-01
cardspring,/company/cardspring,ecommerce,10000000.0,operating,USA,CA,SF Bay,palo alto,2.0,
think big analytics,/company/think-big-analytics,analytics,4200010.0,operating,USA,CA,SF Bay,mountain view,2.0,2010-08-01
neuraltus pharmaceuticals,/company/neuraltus-pharmaceuticals,biotech,39226649.0,operating,USA,CA,SF Bay,palo alto,4.0,
idbyme,/company/idbyme,fashion,7409850.0,operating,,,unknown,,2.0,
stormwind,/company/stormwind,education,4000000.0,operating,USA,AZ,Phoenix,scottsdale,1.0,2008-01-01
implandata ophthalmic products,/company/implandata-ophthalmic-products,medical,3851680.0,operating,DEU,,Hannover,hannover,2.0,
classiphix,/company/classiphix,ecommerce,15000.0,closed,USA,OH,Toledo,toledo,1.0,2009-09-19
quantenna communications,/company/quantenna,semiconductor,228991416.0,operating,USA,CA,SF Bay,fremont,9.0,2006-01-01
dana-farber cancer institute,/company/dana-farber-cancer-institute,health,10000000.0,operating,USA,MA,Boston,boston,1.0,
shopear,/company/shopear,mobile,50000.0,operating,ARG,,Palermo,palermo,1.0,2012-05-01
cartiheal,/company/cartiheal,medical,20000000.0,operating,ISR,,Kfar Saba,kfar saba,3.0,2009-01-01
solidia technologies,/company/solidia-technologies,cleantech,27000000.0,operating,USA,NJ,piscataway,piscataway,1.0,
edoome,/company/edoome,education,160000.0,operating,,,unknown,,2.0,2011-12-16
gliif,/company/gliif,advertising,250000.0,operating,USA,CA,SF Bay,mountain view,1.0,2012-01-05
trust mico,/company/trust-mico,ecommerce,310473.0,operating,GBR,,Cardiff,cardiff,1.0,2011-07-17
rumgr,/company/rumgr,mobile,500000.0,operating,USA,NV,Las Vegas,las vegas,1.0,
moveline,/company/moveline,web,1750000.0,operating,USA,NY,New York,new york,3.0,2011-12-17
phishlabs,/company/phishlabs,security,1200000.0,operating,USA,SC,Charleston,charleston,1.0,2008-10-01
gifts that give,/company/gifts-that-give,nonprofit,705000.0,operating,,,unknown,,3.0,2008-01-01
stillwater supercomputing,/company/stillwater-supercomputing,hardware,250000.0,operating,USA,CA,Sacramento,el dorado hills,1.0,2007-03-21
fidelis,/company/fidelis,education,10250000.0,operating,USA,CA,SF Bay,san francisco,3.0,2011-04-01
ooomf,/company/ooomf,web,500000.0,operating,CAN,,Montreal,montreal,1.0,2012-02-01
numecent,/company/numecent,enterprise,15600000.0,operating,USA,CA,Los Angeles,irvine,2.0,1996-01-01
plansource holdings,/company/plansource-holdings,software,12000000.0,operating,USA,FL,Orlando,orlando,1.0,2002-01-01
little black bag,/company/little-black-bag,ecommerce,10750000.0,operating,USA,CA,Los Angeles,los angeles,2.0,
tableau software,/company/tableau-software,software,15000000.0,ipo,USA,WA,Seattle,seattle,2.0,2003-01-01
teraview,/company/teraview,manufacturing,5500000.0,operating,GBR,,London,cambridge,1.0,
reallifeconnect,/company/reallifeconnect,software,130000.0,operating,AUT,,Vienna,vienna,1.0,2011-05-26
meilleursagents.com,/company/meilleursagents-com,real_estate,2908200.0,operating,FRA,,Paris,paris,2.0,2008-03-01
mosaic storage systems,/company/mosaic-storage-systems,photo_video,875000.0,operating,USA,NH,Nashua,nashua,1.0,2011-03-07
okdj.fm,/company/okdj-fm,games_video,549970.0,closed,USA,NY,New York,new york,1.0,2011-02-01
apprenda,/company/apprenda,enterprise,31000000.0,operating,USA,NY,Clifton Park,clifton park,3.0,2007-01-01
connectv.com,/company/connectv-com,games_video,2927500.0,operating,USA,CA,SF Bay,emeryville,2.0,2010-01-01
alchemyapi,/company/alchemyapi,enterprise,3504791.0,operating,USA,CO,Denver,denver,2.0,2005-01-01
auxogyn,/company/auxogyn,medical,44025440.0,operating,USA,CA,SF Bay,menlo park,4.0,2008-01-01
mypublisher,/company/mypublisher,web,8900000.0,acquired,USA,NY,New York,valhalla,1.0,1995-01-01
insero health,/company/insero-health,biotech,1100000.0,operating,,,unknown,,1.0,
dna response,/company/dna-response,software,3575000.0,operating,USA,WA,Seattle,seattle,2.0,2011-06-01
yyoga,/company/yyoga,health,9000000.0,operating,CAN,,Canada - Other,,1.0,
mycare,/company/mycare,biotech,2749999.0,operating,,,unknown,,3.0,2011-01-01
starmaker interactive,/company/starmaker-interactive,mobile,4000000.0,operating,USA,CA,SF Bay,san francisco,2.0,2010-11-01
aria retirement solutions,/company/aria-retirement-solutions,finance,4650000.0,operating,USA,CA,SF Bay,san francisco,2.0,2011-01-01
vontu,/company/vontu,software,20000000.0,acquired,USA,CA,SF Bay,san francisco,2.0,2001-01-01
"moveablecode, inc.",/company/moveablecode-inc,mobile,350000.0,closed,USA,RI,Providence,providence,2.0,2010-01-01
leveragepoint innovations,/company/leveragepoint-innovations,software,713000.0,operating,USA,MA,Boston,cambridge,1.0,
stylehaul,/company/stylehaul,photo_video,16900000.0,operating,USA,CA,Los Angeles,los angeles,3.0,2010-01-01
liftdna,/company/liftdna,advertising,1000000.0,acquired,USA,NY,New York,new york,2.0,2009-09-01
cfares,/company/cfares,search,13600000.0,operating,USA,CA,SF Bay,redwood city,3.0,2005-01-01
world vital records,/company/worldvitalrecords,search,1200000.0,operating,USA,UT,Salt Lake City,provo,1.0,
eventup,/company/eventup,web,1800000.0,operating,USA,CA,Los Angeles,santa monica,1.0,2011-07-01
chewse,/company/chewse,hospitality,1000000.0,operating,USA,CA,Los Angeles,los angeles,1.0,2011-07-01
teextee,/company/teextee,messaging,14402.0,closed,,,unknown,,1.0,2010-07-28
stylehop,/company/stylehop,hardware,570000.0,operating,USA,NJ,Maplewood,maplewood,1.0,2009-01-01
element power,/company/element-power,cleantech,183000000.0,operating,USA,OR,Portland,portland,1.0,2008-01-01
verona pharma,/company/verona-pharma,biotech,11500000.0,operating,GBR,,London,london,1.0,
ridejoy,/company/ridejoy,social,1300000.0,operating,USA,CA,SF Bay,san francisco,1.0,2011-01-01
apollo endosurgery,/company/apollo-endosurgery,biotech,52600000.0,operating,USA,TX,Austin,austin,2.0,2006-01-01
bactest,/company/bactest,biotech,1411754.0,operating,GBR,,London,cambridge,1.0,
grantoo,/company/grantoo,games_video,2475000.0,operating,USA,CA,SF Bay,san francisco,2.0,2011-09-01
homezada,/company/homezada,web,200000.0,operating,USA,CA,Sacramento,el dorado hills,1.0,2011-01-01
switchfly,/company/switchfly,software,34799900.0,operating,USA,CA,SF Bay,san francisco,5.0,2003-01-01
great mobile meetings,/company/great-mobile-meetings,software,100300.0,closed,CAN,,Toronto,toronto,1.0,2011-06-01
synchroneuron,/company/synchroneuron,biotech,6000000.0,operating,USA,MA,Boston,waltham,1.0,
wheelz,/company/wheelz,automotive,15700000.0,acquired,USA,CA,SF Bay,san francisco,2.0,2011-01-01
concordia coffee systems,/company/concordia-coffee-systems,manufacturing,6500000.0,operating,USA,WA,Seattle,bellevue,1.0,1990-01-01
trendemon,/company/trendemon,advertising,200000.0,operating,ISR,,Natanya,natanya,1.0,2011-02-01
uniiverse,/company/uniiverse,web,2000000.0,operating,CAN,,Toronto,toronto,2.0,2011-04-01
homedeco2u,/company/homedeco2u,web,30000.0,operating,MYS,,Bandar Sunway,bandar sunway,1.0,2011-04-01
hippocampus learning centres,/company/hippocampus-learning-centres,education,18000000.0,operating,IND,,Bangalore,bangalore,3.0,2010-01-01
capital access network,/company/capital-access-network,finance,30000000.0,operating,USA,NY,New York,new york,1.0,1998-01-01
applied proteomics,/company/applied-proteomics,biotech,72999993.0,operating,USA,CA,San Diego,san diego,3.0,2006-01-01
collegefanz,/company/collegefanz,network_hosting,2500000.0,operating,USA,NJ,Philadelphia,mt. laurel,2.0,2007-09-01
health guru media inc.,/company/health-guru,health,9450000.0,acquired,USA,NY,New York,new york,3.0,2007-01-01
zackfire.com,/company/zackfire-com,network_hosting,6000.0,operating,PAK,,Islamabad,islamabad,1.0,2010-07-28
inexchange,/company/inexchange,ecommerce,5000000.0,operating,SWE,,Skovde,skovde,1.0,2008-01-10
byliner,/company/byliner,,1000000.0,operating,USA,CA,SF Bay,san francisco,2.0,2011-07-01
rpost,/company/rpost,legal,2858724.0,operating,USA,CA,Los Angeles,los angeles,2.0,2000-01-01
gocardless,/company/gocardless,ecommerce,4800000.0,operating,GBR,,London,london,2.0,2011-01-01
wibidata,/company/wibidata,enterprise,20000000.0,operating,USA,CA,SF Bay,san francisco,3.0,2010-01-01
tastemakerx,/company/tastemakerx,games_video,3050000.0,operating,USA,CA,SF Bay,san francisco,2.0,2011-01-01
terraechos,/company/terraechos,security,1550000.0,operating,USA,MT,Missoula,missoula,2.0,
ihear medical,/company/ihear-medical,medical,1800000.0,operating,USA,CA,SF Bay,san leandro,1.0,
off-grid solutions,/company/off-grid-solutions,manufacturing,98348.0,operating,NLD,,VM Haarlem,vm haarlem,1.0,1998-01-01
devicefidelity,/company/devicefidelity,mobile,9646024.0,operating,USA,TX,Dallas,richardson,4.0,2007-01-01
total prestige,/company/total-prestige,network_hosting,1000000.0,operating,,,unknown,,1.0,1993-01-01
stillsecure,/company/stillsecure,security,5000000.0,operating,USA,CO,Denver,superior,1.0,2000-01-01
iperceptions,/company/iperceptions,web,3650000.0,operating,USA,NY,New York,new york,1.0,2000-01-01
panl,/company/panl,enterprise,300000.0,operating,CAN,,Toronto,toronto,1.0,2010-07-01
lucidmedia,/company/lucidmedia,advertising,18734312.0,acquired,USA,VA,Washington DC,reston,3.0,1999-01-01
starbates,/company/starbates,mobile,20000.0,operating,USA,CA,Los Angeles,fullerton,1.0,2012-01-01
klinkmobile,/company/klinkmobile,enterprise,30000.0,operating,USA,KS,Kansas City,overland park,1.0,2011-10-01
otus labs,/company/otus-labs,software,122000.0,operating,GBR,,Sheffield,sheffield,1.0,2011-11-01
myseekit,/company/myseekit,other,10000.0,operating,MYS,,Petaling Jaya,petaling jaya,1.0,2011-09-01
teralynk,/company/teralynk,messaging,50000.0,operating,MYS,,Puchong,puchong,1.0,2007-08-16
pasteurization technology group (ptg),/company/pasteurization-technology-group,cleantech,6000000.0,operating,USA,CA,SF Bay,san leandro,2.0,2000-01-01
gazemetrix,/company/uberlabs,advertising,140000.0,operating,USA,CA,SF Bay,mountain view,2.0,2012-01-01
lucid energy group,/company/lucid-energy-group,cleantech,75000000.0,operating,USA,TX,Dallas,dallas,1.0,
gravy,/company/gravy,mobile,7400000.0,operating,USA,VA,Washington DC,leesburg,3.0,2011-06-01
paddle8,/company/paddle8,ecommerce,10000000.0,operating,USA,NY,New York,new york,2.0,2010-01-01
clear story systems,/company/clear-story,software,1100000.0,acquired,USA,NY,New York,new york,1.0,
sales force europe,/company/sales-force-europe,consulting,250000.0,operating,ESP,,Madrid,madrid,1.0,2003-06-01
